Nintendo Switch,Nintendo 3DS,Wii U,iOS,Android
https://www.nintendo.com/games/detail/masquerada-songs-and-shadows-switch,https://www.nintendo.com/games/detail/mighty-gunvolt-burst-3ds,https://www.nintendo.com/games/detail/zombie-brigade-no-brain-no-gain-wii-u,,
https://www.nintendo.com/games/detail/for-the-king-switch,https://www.nintendo.com/games/detail/rpg-maker-fes-3ds,https://www.nintendo.com/games/detail/mario-kart-64-wii-u,,
https://www.nintendo.com/games/detail/monster-puzzle-switch,https://www.nintendo.com/games/detail/ever-oasis-3ds,https://www.nintendo.com/games/detail/mario-party-2-wii-u,,
https://www.nintendo.com/games/detail/machiknights-blood-bagos-switch,https://www.nintendo.com/games/detail/rpg-maker-player-3ds,https://www.nintendo.com/games/detail/radiantflux-hyperfractal-wii-u,,
https://www.nintendo.com/games/detail/lost-artifacts-soulstone-switch,https://www.nintendo.com/games/detail/runbow-pocket-3ds,https://www.nintendo.com/games/detail/shantae-half-genie-hero-wii-u,,
https://www.nintendo.com/games/detail/dragon-snakes-switch,https://www.nintendo.com/games/detail/runbow-pocket-deluxe-edition-3ds,https://www.nintendo.com/games/detail/excitebots-trick-racing-wii-u,,
https://www.nintendo.com/games/detail/meow-motors-switch,https://www.nintendo.com/games/detail/river-city-knights-of-justice-3ds,https://www.nintendo.com/games/detail/scribble-wii-u,,
https://www.nintendo.com/games/detail/european-conqueror-x-switch,https://www.nintendo.com/games/detail/i-am-an-air-traffic-controller-airport-hero-osaka-kix-3ds,https://www.nintendo.com/games/detail/breakout-defense-wii-u,,
https://www.nintendo.com/games/detail/car-mechanic-manager-switch,https://www.nintendo.com/games/detail/anime-workshop-3ds,https://www.nintendo.com/games/detail/sdk-spriter-wii-u,,
https://www.nintendo.com/games/detail/puyo-puyo-champions-switch,https://www.nintendo.com/games/detail/farming-simulator-18-3ds,https://www.nintendo.com/games/detail/minecraft-story-mode-the-complete-adventure-wii-u,,
https://www.nintendo.com/games/detail/shakedown-hawaii-switch,https://www.nintendo.com/games/detail/of-mice-and-sand-3ds,https://www.nintendo.com/games/detail/bridge-constructor-playground-wii-u,,
https://www.nintendo.com/games/detail/otttd-over-the-top-tower-defense-switch,https://www.nintendo.com/games/detail/drone-fight-3ds,https://www.nintendo.com/games/detail/teslapunk-wii-u,,
https://www.nintendo.com/games/detail/bird-game-plus-switch,https://www.nintendo.com/games/detail/fire-emblem-echoes-shadows-of-valentia-limited-edition-3ds,https://www.nintendo.com/games/detail/fire-emblem-shadow-dragon-wii-u,,
https://www.nintendo.com/games/detail/gyro-boss-dx-switch,https://www.nintendo.com/games/detail/fire-emblem-echoes-shadows-of-valentia-3ds,https://www.nintendo.com/games/detail/metroid-other-m-wii-u,,
https://www.nintendo.com/games/detail/xtreme-club-racing-switch,https://www.nintendo.com/games/detail/drancia-saga-3ds,https://www.nintendo.com/games/detail/shoot-the-ball-wii-u,,
https://www.nintendo.com/games/detail/preventive-strike-switch,https://www.nintendo.com/games/detail/cooking-mama-sweet-shop-3ds,https://www.nintendo.com/games/detail/advance-wars-dual-strike-wii-u,,
https://www.nintendo.com/games/detail/shadows-of-adam-switch,https://www.nintendo.com/games/detail/dodgebox-3ds,https://www.nintendo.com/games/detail/citadale-wii-u,,
https://www.nintendo.com/games/detail/hellmut-the-badass-from-hell-switch,https://www.nintendo.com/games/detail/mysterious-stars-3d-road-to-idol-3ds,https://www.nintendo.com/games/detail/octocopter-super-sub-squid-escape-wii-u,,
https://www.nintendo.com/games/detail/black-paradox-switch,https://www.nintendo.com/games/detail/mysterious-stars-3d-a-fairy-tale-3ds,https://www.nintendo.com/games/detail/the-legend-of-zelda-majoras-mask-wii-u,,
https://www.nintendo.com/games/detail/arcade-archives-terra-force-switch,https://www.nintendo.com/games/detail/elliot-quest-3ds,https://www.nintendo.com/games/detail/exiles-end-wii-u,,
https://www.nintendo.com/games/detail/va-11-hall-a-cyberpunk-bartender-action-switch,https://www.nintendo.com/games/detail/infinite-golf-3ds,https://www.nintendo.com/games/detail/swap-fire-wii-u,,
https://www.nintendo.com/games/detail/strike-suit-zero-directors-cut-switch,https://www.nintendo.com/games/detail/triple-breakout-new-nintendo-3ds,https://www.nintendo.com/games/detail/ohayou-beginners-japanese-wii-u,,
https://www.nintendo.com/games/detail/giga-wrecker-alt-switch,https://www.nintendo.com/games/detail/urban-trial-freestyle-2-3ds,https://www.nintendo.com/games/detail/wario-land-shake-it-wii-u,,
https://www.nintendo.com/games/detail/venture-kid-switch,https://www.nintendo.com/games/detail/dont-crash-go-3ds,https://www.nintendo.com/games/detail/excitebike-64-wii-u,,
https://www.nintendo.com/games/detail/worldend-syndrome-switch,https://www.nintendo.com/games/detail/breakout-defense-new-nintendo-3ds,https://www.nintendo.com/games/detail/resident-evil-the-umbrella-chronicles-wii-u,,
https://www.nintendo.com/games/detail/hexagravity-switch,https://www.nintendo.com/games/detail/ping-pong-trick-shot-2-3ds,https://www.nintendo.com/games/detail/rhythm-heaven-fever-wii-u,,
https://www.nintendo.com/games/detail/the-swords-of-ditto-mormos-curse-switch,https://www.nintendo.com/games/detail/pic-a-pix-color-3ds,https://www.nintendo.com/games/detail/pinball-breakout-wii-u,,
https://www.nintendo.com/games/detail/duck-game-switch,https://www.nintendo.com/games/detail/ascent-of-kings-3ds,https://www.nintendo.com/games/detail/gravity-plus-wii-u,,
https://www.nintendo.com/games/detail/table-top-racing-world-tour-nitro-edition-switch,https://www.nintendo.com/games/detail/bingo-collection-3ds,https://www.nintendo.com/games/detail/twisted-fusion-wii-u,,
https://www.nintendo.com/games/detail/puzzle-herder-switch,https://www.nintendo.com/games/detail/scoop-n-birds-3ds,https://www.nintendo.com/games/detail/mario-hoops-3-on-3-wii-u,,
https://www.nintendo.com/games/detail/crashbots-switch,https://www.nintendo.com/games/detail/fifteen-3ds,https://www.nintendo.com/games/detail/donkey-kong-jungle-beat-wii-u,,
https://www.nintendo.com/games/detail/the-lord-of-the-rings-living-card-game-switch,https://www.nintendo.com/games/detail/bye-bye-boxboy-3ds,https://www.nintendo.com/games/detail/runbow-deluxe-edition-wii-u,,
https://www.nintendo.com/games/detail/super-crate-box-switch,https://www.nintendo.com/games/detail/team-kirby-clash-deluxe-3ds,https://www.nintendo.com/games/detail/demonic-karma-summoner-wii-u,,
https://www.nintendo.com/games/detail/final-fantasy-xii-the-zodiac-age-switch,https://www.nintendo.com/games/detail/dragon-sinker-3ds,https://www.nintendo.com/games/detail/solitaire-wii-u,,
https://www.nintendo.com/games/detail/impossible-mission-switch,https://www.nintendo.com/games/detail/pinball-breakout-new-nintendo-3ds,https://www.nintendo.com/games/detail/ectoplaza-wii-u,,
https://www.nintendo.com/games/detail/james-pond-codename-robocod-switch,https://www.nintendo.com/games/detail/kung-fu-fight-3ds,https://www.nintendo.com/games/detail/lost-in-shadow-wii-u,,
https://www.nintendo.com/games/detail/ultrawings-flat-switch,https://www.nintendo.com/games/detail/subaracity-3ds,https://www.nintendo.com/games/detail/just-dance-2017-gold-edition-wii-u,,
https://www.nintendo.com/games/detail/goatpunks-switch,https://www.nintendo.com/games/detail/brave-dungeon-3ds,https://www.nintendo.com/games/detail/just-dance-2017-wii-u,,
https://www.nintendo.com/games/detail/gym-hero-idle-fitness-tycoon-switch,https://www.nintendo.com/games/detail/four-bombs-3ds,https://www.nintendo.com/games/detail/shooting-range-by-thornbury-software-wii-u,,
https://www.nintendo.com/games/detail/uglydolls-an-imperfect-adventure-switch,https://www.nintendo.com/games/detail/mario-sports-superstars-3ds,https://www.nintendo.com/games/detail/retro-road-rumble-wii-u,,
https://www.nintendo.com/games/detail/moero-chronicle-hyper-switch,https://www.nintendo.com/games/detail/super-destronaut-3d-3ds,https://www.nintendo.com/games/detail/steamworld-heist-wii-u,,
https://www.nintendo.com/games/detail/shalnor-legends-sacred-lands-switch,https://www.nintendo.com/games/detail/japanese-rail-sim-3d-journey-in-suburbs-2-3ds,https://www.nintendo.com/games/detail/the-legend-of-zelda-spirit-tracks-wii-u,,
https://www.nintendo.com/games/detail/dig-dog-switch,https://www.nintendo.com/games/detail/double-breakout-new-nintendo-3ds,https://www.nintendo.com/games/detail/super-destronaut-2-go-duck-yourself-wii-u,,
https://www.nintendo.com/games/detail/hotel-dracula-switch,https://www.nintendo.com/games/detail/sudoku-party-3ds,https://www.nintendo.com/games/detail/pirate-pop-plus-wii-u,,
https://www.nintendo.com/games/detail/super-star-blast-switch,https://www.nintendo.com/games/detail/mini-sports-collection-3ds,https://www.nintendo.com/games/detail/mr-pumpkin-adventure-wii-u,,
https://www.nintendo.com/games/detail/rollin-eggz-switch,https://www.nintendo.com/games/detail/pink-dot-blue-dot-3ds,https://www.nintendo.com/games/detail/skylanders-imaginators-wii-u,,
https://www.nintendo.com/games/detail/zeroptian-invasion-switch,https://www.nintendo.com/games/detail/frontier-days-founding-pioneers-3ds,https://www.nintendo.com/games/detail/mahjong-wii-u,,
https://www.nintendo.com/games/detail/super-blood-hockey-switch,https://www.nintendo.com/games/detail/blaster-master-zero-3ds,https://www.nintendo.com/games/detail/bit-dungeon-plus-wii-u,,
https://www.nintendo.com/games/detail/isoland-switch,https://www.nintendo.com/games/detail/story-of-seasons-trio-of-towns-3ds,https://www.nintendo.com/games/detail/kirby-canvas-curse-wii-u,,
https://www.nintendo.com/games/detail/arcade-archives-psycho-soldier-switch,https://www.nintendo.com/games/detail/go-go-kokopolo-3d-3ds,https://www.nintendo.com/games/detail/animal-crossing-wild-world-wii-u,,
https://www.nintendo.com/games/detail/steamworld-quest-hand-of-gilgamech-switch,https://www.nintendo.com/games/detail/tank-troopers-3ds,https://www.nintendo.com/games/detail/act-it-out-a-game-of-charades-wii-u,,
https://www.nintendo.com/games/detail/joe-jump-impossible-quest-switch,https://www.nintendo.com/games/detail/plantera-3ds,https://www.nintendo.com/games/detail/paper-mario-color-splash-wii-u,,
https://www.nintendo.com/games/detail/picross-s3-switch,https://www.nintendo.com/games/detail/azure-striker-gunvolt-the-anime-3ds,https://www.nintendo.com/games/detail/hurry-up-bird-hunter-wii-u,,
https://www.nintendo.com/games/detail/homo-machina-switch,https://www.nintendo.com/games/detail/parascientific-escape-gear-detective-3ds,https://www.nintendo.com/games/detail/psibo-wii-u,,
https://www.nintendo.com/games/detail/vandals-switch,https://www.nintendo.com/games/detail/poochy-and-yoshis-woolly-world-bundle-3ds,https://www.nintendo.com/games/detail/skorb-wii-u,,
https://www.nintendo.com/games/detail/type-rider-switch,https://www.nintendo.com/games/detail/poochy-and-yoshis-woolly-world-3ds,https://www.nintendo.com/games/detail/mario-vs-donkey-kong-2-march-of-the-minis-wii-u,,
https://www.nintendo.com/games/detail/the-little-acre-switch,https://www.nintendo.com/games/detail/legna-tactica-3ds,https://www.nintendo.com/games/detail/archery-by-thornbury-software-wii-u,,
https://www.nintendo.com/games/detail/isoland-2-ashes-of-time-switch,https://www.nintendo.com/games/detail/candy-please-3ds,https://www.nintendo.com/games/detail/pikmin-wii-u,,
https://www.nintendo.com/games/detail/defend-your-castle-switch,https://www.nintendo.com/games/detail/word-search-10k-3ds,https://www.nintendo.com/games/detail/quest-of-dungeons-wii-u,,
https://www.nintendo.com/games/detail/cytus-a-switch,https://www.nintendo.com/games/detail/dragon-quest-viii-journey-of-the-cursed-king-3ds,https://www.nintendo.com/games/detail/soul-axiom-wii-u,,
https://www.nintendo.com/games/detail/lost-kings-lullaby-switch,https://www.nintendo.com/games/detail/color-cubes-3ds,https://www.nintendo.com/games/detail/dreamals-dream-quest-wii-u,,
https://www.nintendo.com/games/detail/panty-party-switch,https://www.nintendo.com/games/detail/punch-club-3ds,https://www.nintendo.com/games/detail/severed-wii-u,,
https://www.nintendo.com/games/detail/death-coming-switch,https://www.nintendo.com/games/detail/shift-dx-3ds,https://www.nintendo.com/games/detail/laser-blaster-wii-u,,
https://www.nintendo.com/games/detail/theatre-tales-switch,https://www.nintendo.com/games/detail/quiet-please-3ds,https://www.nintendo.com/games/detail/titans-tower-wii-u,,
https://www.nintendo.com/games/detail/deponia-switch,https://www.nintendo.com/games/detail/mighty-no-9-3ds,https://www.nintendo.com/games/detail/wings-of-magloryx-wii-u,,
https://www.nintendo.com/games/detail/aggelos-switch,https://www.nintendo.com/games/detail/castlevania-dracula-x-3ds,https://www.nintendo.com/games/detail/double-breakout-wii-u,,
https://www.nintendo.com/games/detail/beyond-enemy-lines-covert-operations-switch,https://www.nintendo.com/games/detail/mini-golf-resort-3ds,https://www.nintendo.com/games/detail/donkey-kong-country-returns-wii-u,,
https://www.nintendo.com/games/detail/dragons-dogma-dark-arisen-switch,https://www.nintendo.com/games/detail/gourmet-dream-3ds,https://www.nintendo.com/games/detail/shooty-space-wii-u,,
https://www.nintendo.com/games/detail/mortal-kombat-11-switch,https://www.nintendo.com/games/detail/hit-ninja-3ds,https://www.nintendo.com/games/detail/brick-breaker-wii-u,,
https://www.nintendo.com/games/detail/robox-switch,https://www.nintendo.com/games/detail/geki-yaba-runner-deluxe-3ds,https://www.nintendo.com/games/detail/noitu-love-devolution-wii-u,,
https://www.nintendo.com/games/detail/ding-dong-xl-switch,https://www.nintendo.com/games/detail/picross-e7-3ds,https://www.nintendo.com/games/detail/grand-prix-rock-n-racing-wii-u,,
https://www.nintendo.com/games/detail/construction-machines-simulator-switch,https://www.nintendo.com/games/detail/mercenaries-saga-3-3ds,https://www.nintendo.com/games/detail/warioware-smooth-moves-wii-u,,
https://www.nintendo.com/games/detail/alpha-switch,https://www.nintendo.com/games/detail/animal-crossing-new-leaf-welcome-amiibo-3ds,https://www.nintendo.com/games/detail/touch-selections-wii-u,,
https://www.nintendo.com/games/detail/witch-thief-switch,https://www.nintendo.com/games/detail/galaxy-blaster-3ds,https://www.nintendo.com/games/detail/spherezor-wii-u,,
https://www.nintendo.com/games/detail/moto-rush-gt-switch,https://www.nintendo.com/games/detail/demons-crest-3ds,https://www.nintendo.com/games/detail/letter-quest-remastered-wii-u,,
https://www.nintendo.com/games/detail/active-soccer-2019-switch,https://www.nintendo.com/games/detail/super-mario-maker-for-nintendo-3ds,https://www.nintendo.com/games/detail/mario-strikers-charged-wii-u,,
https://www.nintendo.com/games/detail/iron-snout-switch,https://www.nintendo.com/games/detail/hyperlight-ex-3ds,https://www.nintendo.com/games/detail/jotun-valhalla-edition-wii-u,,
https://www.nintendo.com/games/detail/you-died-but-a-necromancer-revived-you-switch,https://www.nintendo.com/games/detail/cup-critters-3ds,https://www.nintendo.com/games/detail/tetraminos-wii-u,,
https://www.nintendo.com/games/detail/crocs-world-2-switch,https://www.nintendo.com/games/detail/breath-of-fire-ii-3ds,https://www.nintendo.com/games/detail/rorrim-wii-u,,
https://www.nintendo.com/games/detail/the-padre-switch,https://www.nintendo.com/games/detail/pokemon-sun-with-bonus-solgaleo-figure-3ds,https://www.nintendo.com/games/detail/the-gem-collector-wii-u,,
https://www.nintendo.com/games/detail/arcade-classics-anniversary-collection-switch,https://www.nintendo.com/games/detail/pokemon-moon-with-bonus-lunala-figure-3ds,https://www.nintendo.com/games/detail/the-first-skunk-bundle-wii-u,,
https://www.nintendo.com/games/detail/dawn-of-survivors-switch,https://www.nintendo.com/games/detail/dragon-ball-fusions-3ds,https://www.nintendo.com/games/detail/panda-love-wii-u,,
https://www.nintendo.com/games/detail/moai-vi-unexpected-guests-switch,https://www.nintendo.com/games/detail/pokemon-moon-3ds,https://www.nintendo.com/games/detail/super-hero-math-wii-u,,
https://www.nintendo.com/games/detail/everybody-hearts-switch,https://www.nintendo.com/games/detail/pokemon-sun-3ds,https://www.nintendo.com/games/detail/tallowmere-wii-u,,
https://www.nintendo.com/games/detail/the-knight-and-the-dragon-switch,https://www.nintendo.com/games/detail/pokemon-sun-and-pokemon-moon-steelbook-dual-pack-3ds,https://www.nintendo.com/games/detail/skunky-bs-super-slots-saga-1-wii-u,,
https://www.nintendo.com/games/detail/secrets-of-magic-the-book-of-spells-switch,https://www.nintendo.com/games/detail/pokemon-sun-and-pokemon-moon-dual-pack-with-bonus-figure-set-3ds,https://www.nintendo.com/games/detail/free-balling-wii-u,,
https://www.nintendo.com/games/detail/sudoku-relax-switch,https://www.nintendo.com/games/detail/pokemon-sun-and-pokemon-moon-dual-pack-3ds,https://www.nintendo.com/games/detail/axiom-verge-wii-u,,
https://www.nintendo.com/games/detail/cafeteria-nipponica-switch,https://www.nintendo.com/games/detail/touch-battle-tank-tag-combat-3ds,https://www.nintendo.com/games/detail/piano-teacher-wii-u,,
https://www.nintendo.com/games/detail/dayd-through-time-switch,https://www.nintendo.com/games/detail/swapdoodle-3ds,https://www.nintendo.com/games/detail/the-legend-of-zelda-skyward-sword-wii-u,,
https://www.nintendo.com/games/detail/risky-rescue-switch,https://www.nintendo.com/games/detail/mega-man-x3-3ds,https://www.nintendo.com/games/detail/games-for-toddlers-wii-u,,
https://www.nintendo.com/games/detail/aca-neogeo-samurai-shodown-v-special-switch,https://www.nintendo.com/games/detail/kutar-ski-lift-3ds,https://www.nintendo.com/games/detail/140-wii-u,,
